Expert 1,Expert 2,Expert 3,Expert 4,color_cam_path,side_cam_path,Rfid,Pos,average_expert,expert_binary,plant_width_side_view,plant_height_side_view,plant_area_side_view,plant_width_top_view,plant_height_top_view,plant_area_top_view
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00190 Plant 0056 Plant 0056/18-02-2019 -- 11.05.54,584_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00190 Plant 0056 Plant 0056/18-02-2019 -- 11.05.54,584_Cam_03.png",A2,Plant 0056,1.0,1,307,449,22642,601,608,85037
1,1,1,3,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00191 Plant 0057 Plant 0057/18-02-2019 -- 11.06.00,804_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00191 Plant 0057 Plant 0057/18-02-2019 -- 11.06.00,804_Cam_03.png",A2,Plant 0057,1.5,1,488,472,30920,690,608,116433
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00192 Plant 0058 Plant 0058/18-02-2019 -- 11.06.06,753_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00192 Plant 0058 Plant 0058/18-02-2019 -- 11.06.06,753_Cam_03.png",A2,Plant 0058,1.0,1,323,432,37387,500,496,42781
3,3,3,3,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00193 Plant 0059 Plant 0059/18-02-2019 -- 11.06.11,880_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00193 Plant 0059 Plant 0059/18-02-2019 -- 11.06.11,880_Cam_03.png",A2,Plant 0059,3.0,0,123,239,2637,225,539,13381
2,1,2,2,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00194 Plant 0060 Plant 0060/18-02-2019 -- 11.06.18,147_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00194 Plant 0060 Plant 0060/18-02-2019 -- 11.06.18,147_Cam_03.png",A2,Plant 0060,1.75,1,251,349,15873,442,671,37199
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00195 Plant 0061 Plant 0061/18-02-2019 -- 11.06.24,522_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00195 Plant 0061 Plant 0061/18-02-2019 -- 11.06.24,522_Cam_03.png",A2,Plant 0061,1.0,1,323,381,35928,543,643,47524
4,4,4,4,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00196 Plant 0062 Plant 0062/18-02-2019 -- 11.06.30,154_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00196 Plant 0062 Plant 0062/18-02-2019 -- 11.06.30,154_Cam_03.png",A2,Plant 0062,4.0,0,101,257,8663,221,530,8116
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00197 Plant 0063 Plant 0063/18-02-2019 -- 11.07.01,231_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00197 Plant 0063 Plant 0063/18-02-2019 -- 11.07.01,231_Cam_03.png",A2,Plant 0063,1.0,1,438,437,35446,667,544,87073
1,2,2,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00198 Plant 0064 Plant 0064/18-02-2019 -- 11.07.08,710_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00198 Plant 0064 Plant 0064/18-02-2019 -- 11.07.08,710_Cam_03.png",A2,Plant 0064,1.5,1,547,628,37724,304,717,39330
2,3,3,3,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00199 Plant 0065 Plant 0065/18-02-2019 -- 11.07.13,515_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00199 Plant 0065 Plant 0065/18-02-2019 -- 11.07.13,515_Cam_03.png",A2,Plant 0065,2.75,0,306,358,25839,575,555,30807
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00200 Plant 0066 Plant 0066/18-02-2019 -- 11.07.19,680_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00200 Plant 0066 Plant 0066/18-02-2019 -- 11.07.19,680_Cam_03.png",A2,Plant 0066,1.0,1,584,530,37310,821,570,110658
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00201 Plant 0067 Plant 0067/18-02-2019 -- 11.07.25,422_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00201 Plant 0067 Plant 0067/18-02-2019 -- 11.07.25,422_Cam_03.png",A2,Plant 0067,1.0,1,549,742,41633,553,444,53653
2,2,3,3,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00202 Plant 0068 Plant 0068/18-02-2019 -- 11.07.31,137_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00202 Plant 0068 Plant 0068/18-02-2019 -- 11.07.31,137_Cam_03.png",A2,Plant 0068,2.5,0,338,344,13040,600,552,41469
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00203 Plant 0069 Plant 0069/18-02-2019 -- 11.07.37,398_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00203 Plant 0069 Plant 0069/18-02-2019 -- 11.07.37,398_Cam_03.png",A2,Plant 0069,1.0,1,454,411,28999,347,698,44322
3,3,3,3,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00204 Plant 0070 Plant 0070/18-02-2019 -- 11.07.43,330_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00204 Plant 0070 Plant 0070/18-02-2019 -- 11.07.43,330_Cam_03.png",A2,Plant 0070,3.0,0,153,275,10628,391,553,17101
1,2,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00205 Plant 0071 Plant 0071/18-02-2019 -- 11.08.07,163_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00205 Plant 0071 Plant 0071/18-02-2019 -- 11.08.07,163_Cam_03.png",A2,Plant 0071,1.25,1,315,651,48851,478,756,54679
4,4,4,4,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00206 Plant 0072 Plant 0072/18-02-2019 -- 11.08.12,662_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00206 Plant 0072 Plant 0072/18-02-2019 -- 11.08.12,662_Cam_03.png",A2,Plant 0072,4.0,0,91,253,8388,223,552,10819
3,3,3,3,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00207 Plant 0073 Plant 0073/18-02-2019 -- 11.08.17,814_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00207 Plant 0073 Plant 0073/18-02-2019 -- 11.08.17,814_Cam_03.png",A2,Plant 0073,3.0,0,96,264,8741,223,554,9104
1,1,2,2,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00208 Plant 0074 Plant 0074/18-02-2019 -- 11.08.42,003_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00208 Plant 0074 Plant 0074/18-02-2019 -- 11.08.42,003_Cam_03.png",A2,Plant 0074,1.5,1,420,448,32647,608,545,40939
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00209 Plant 0075 Plant 0075/18-02-2019 -- 11.08.49,235_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00209 Plant 0075 Plant 0075/18-02-2019 -- 11.08.49,235_Cam_03.png",A2,Plant 0075,1.0,1,366,468,32576,434,546,46036
1,1,2,2,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00210 Plant 0076 Plant 0076/18-02-2019 -- 11.08.55,475_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00210 Plant 0076 Plant 0076/18-02-2019 -- 11.08.55,475_Cam_03.png",A2,Plant 0076,1.5,1,399,349,15099,417,683,45080
4,4,4,4,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00211 Plant 0077 Plant 0077/18-02-2019 -- 11.09.06,012_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00211 Plant 0077 Plant 0077/18-02-2019 -- 11.09.06,012_Cam_03.png",A2,Plant 0077,4.0,0,75,254,8428,244,535,8516
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00212 Plant 0078 Plant 0078/18-02-2019 -- 11.09.11,368_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00212 Plant 0078 Plant 0078/18-02-2019 -- 11.09.11,368_Cam_03.png",A2,Plant 0078,1.0,1,445,360,21693,559,410,53349
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00213 Plant 0079 Plant 0079/18-02-2019 -- 11.09.17,805_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00213 Plant 0079 Plant 0079/18-02-2019 -- 11.09.17,805_Cam_03.png",A2,Plant 0079,1.0,1,437,418,28015,440,620,65678
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00214 Plant 0080 Plant 0080/18-02-2019 -- 11.09.24,202_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00214 Plant 0080 Plant 0080/18-02-2019 -- 11.09.24,202_Cam_03.png",A2,Plant 0080,1.0,1,329,680,41015,569,736,95638
2,3,2,2,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00215 Plant 0081 Plant 0081/18-02-2019 -- 11.09.31,778_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00215 Plant 0081 Plant 0081/18-02-2019 -- 11.09.31,778_Cam_03.png",A2,Plant 0081,2.25,0,526,385,11154,445,537,46398
4,4,4,3,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00216 Plant 0082 Plant 0082/18-02-2019 -- 11.09.37,485_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00216 Plant 0082 Plant 0082/18-02-2019 -- 11.09.37,485_Cam_03.png",A2,Plant 0082,3.75,0,67,258,8464,190,547,12648
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00217 Plant 0083 Plant 0083/18-02-2019 -- 11.09.44,089_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00217 Plant 0083 Plant 0083/18-02-2019 -- 11.09.44,089_Cam_03.png",A2,Plant 0083,1.0,1,458,549,48466,640,711,56722
1,1,2,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00218 Plant 0084 Plant 0084/18-02-2019 -- 11.10.07,388_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00218 Plant 0084 Plant 0084/18-02-2019 -- 11.10.07,388_Cam_03.png",A2,Plant 0084,1.25,1,354,422,28185,607,554,58188
1,1,2,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00219 Plant 0085 Plant 0085/18-02-2019 -- 11.10.13,294_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00219 Plant 0085 Plant 0085/18-02-2019 -- 11.10.13,294_Cam_03.png",A2,Plant 0085,1.25,1,283,430,13054,611,599,49785
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00220 Plant 0086 Plant 0086/18-02-2019 -- 11.10.19,444_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00220 Plant 0086 Plant 0086/18-02-2019 -- 11.10.19,444_Cam_03.png",A2,Plant 0086,1.0,1,456,450,36170,590,612,61340
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00221 Plant 0087 Plant 0087/18-02-2019 -- 11.10.25,003_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00221 Plant 0087 Plant 0087/18-02-2019 -- 11.10.25,003_Cam_03.png",A2,Plant 0087,1.0,1,334,413,26577,693,613,97888
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00222 Plant 0088 Plant 0088/18-02-2019 -- 11.10.31,515_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00222 Plant 0088 Plant 0088/18-02-2019 -- 11.10.31,515_Cam_03.png",A2,Plant 0088,1.0,1,288,512,16495,478,530,55948
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00223 Plant 0089 Plant 0089/18-02-2019 -- 11.10.37,730_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00223 Plant 0089 Plant 0089/18-02-2019 -- 11.10.37,730_Cam_03.png",A2,Plant 0089,1.0,1,507,695,52144,676,613,73260
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00224 Plant 0090 Plant 0090/18-02-2019 -- 11.10.45,470_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00224 Plant 0090 Plant 0090/18-02-2019 -- 11.10.45,470_Cam_03.png",A2,Plant 0090,1.0,1,612,471,27822,624,530,85923
1,1,1,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00225 Plant 0091 Plant 0091/18-02-2019 -- 11.10.52,216_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00225 Plant 0091 Plant 0091/18-02-2019 -- 11.10.52,216_Cam_03.png",A2,Plant 0091,1.0,1,577,414,39793,497,814,90428
1,1,2,1,"C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00226 Plant 0092 Plant 0092/18-02-2019 -- 11.10.58,928_Cam_06.png","C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/C:\Users\Philip Salomons\OneDrive\Documentos\Master\Data Fusion\Data-Fusion-Group-Project\data/A2/00226 Plant 0092 Plant 0092/18-02-2019 -- 11.10.58,928_Cam_03.png",A2,Plant 0092,1.25,1,398,363,23784,488,538,32671
