Expert 1,Expert 2,Expert 3,Expert 4,color_cam_path,side_cam_path,Rfid,Pos
1,1,1,1,"B1/00637 Plant 0124 Plant 0124/18-02-2019 -- 13.18.10,791_Cam_06.png","B1/00637 Plant 0124 Plant 0124/18-02-2019 -- 13.18.10,791_Cam_03.png",B1,Plant 0124
3,3,2,3,"B1/00638 Plant 0125 Plant 0125/18-02-2019 -- 13.18.17,499_Cam_06.png","B1/00638 Plant 0125 Plant 0125/18-02-2019 -- 13.18.17,499_Cam_03.png",B1,Plant 0125
3,3,3,3,"B1/00640 Plant 0127 Plant 0127/18-02-2019 -- 13.18.32,452_Cam_06.png","B1/00640 Plant 0127 Plant 0127/18-02-2019 -- 13.18.32,452_Cam_03.png",B1,Plant 0127
1,1,1,1,"B2/00641 Plant 0000 Plant 0000/18-02-2019 -- 14.12.13,697_Cam_06.png","B2/00641 Plant 0000 Plant 0000/18-02-2019 -- 14.12.13,697_Cam_03.png",B2,Plant 0000
1,1,1,1,"B2/00642 Plant 0001 Plant 0001/18-02-2019 -- 14.12.39,664_Cam_06.png","B2/00642 Plant 0001 Plant 0001/18-02-2019 -- 14.12.39,664_Cam_03.png",B2,Plant 0001
4,4,4,4,"B2/00643 Plant 0002 Plant 0002/18-02-2019 -- 14.12.45,480_Cam_06.png","B2/00643 Plant 0002 Plant 0002/18-02-2019 -- 14.12.45,480_Cam_03.png",B2,Plant 0002
3,3,3,3,"B2/00644 Plant 0003 Plant 0003/18-02-2019 -- 14.12.51,766_Cam_06.png","B2/00644 Plant 0003 Plant 0003/18-02-2019 -- 14.12.51,766_Cam_03.png",B2,Plant 0003
4,4,4,4,"B2/00645 Plant 0004 Plant 0004/18-02-2019 -- 14.12.56,948_Cam_06.png","B2/00645 Plant 0004 Plant 0004/18-02-2019 -- 14.12.56,948_Cam_03.png",B2,Plant 0004
1,1,1,1,"B2/00646 Plant 0005 Plant 0005/18-02-2019 -- 14.13.03,383_Cam_06.png","B2/00646 Plant 0005 Plant 0005/18-02-2019 -- 14.13.03,383_Cam_03.png",B2,Plant 0005
1,2,1,1,"B2/00647 Plant 0006 Plant 0006/18-02-2019 -- 14.13.09,187_Cam_06.png","B2/00647 Plant 0006 Plant 0006/18-02-2019 -- 14.13.09,187_Cam_03.png",B2,Plant 0006
2,1,1,2,"B2/00648 Plant 0007 Plant 0007/18-02-2019 -- 14.13.15,053_Cam_06.png","B2/00648 Plant 0007 Plant 0007/18-02-2019 -- 14.13.15,053_Cam_03.png",B2,Plant 0007
3,3,3,3,"B2/00649 Plant 0008 Plant 0008/18-02-2019 -- 14.13.21,567_Cam_06.png","B2/00649 Plant 0008 Plant 0008/18-02-2019 -- 14.13.21,567_Cam_03.png",B2,Plant 0008
1,1,1,1,"B2/00650 Plant 0009 Plant 0009/18-02-2019 -- 14.13.27,053_Cam_06.png","B2/00650 Plant 0009 Plant 0009/18-02-2019 -- 14.13.27,053_Cam_03.png",B2,Plant 0009
1,1,1,1,"B2/00651 Plant 0010 Plant 0010/18-02-2019 -- 14.13.33,110_Cam_06.png","B2/00651 Plant 0010 Plant 0010/18-02-2019 -- 14.13.33,110_Cam_03.png",B2,Plant 0010
1,1,1,1,"B2/00652 Plant 0011 Plant 0011/18-02-2019 -- 14.14.00,640_Cam_06.png","B2/00652 Plant 0011 Plant 0011/18-02-2019 -- 14.14.00,640_Cam_03.png",B2,Plant 0011
1,1,1,1,"B2/00653 Plant 0012 Plant 0012/18-02-2019 -- 14.14.07,990_Cam_06.png","B2/00653 Plant 0012 Plant 0012/18-02-2019 -- 14.14.07,990_Cam_03.png",B2,Plant 0012
1,1,1,1,"B2/00654 Plant 0013 Plant 0013/18-02-2019 -- 14.14.14,036_Cam_06.png","B2/00654 Plant 0013 Plant 0013/18-02-2019 -- 14.14.14,036_Cam_03.png",B2,Plant 0013
1,2,1,1,"B2/00655 Plant 0014 Plant 0014/18-02-2019 -- 14.14.22,419_Cam_06.png","B2/00655 Plant 0014 Plant 0014/18-02-2019 -- 14.14.22,419_Cam_03.png",B2,Plant 0014
2,1,2,2,"B2/00656 Plant 0015 Plant 0015/18-02-2019 -- 14.14.29,146_Cam_06.png","B2/00656 Plant 0015 Plant 0015/18-02-2019 -- 14.14.29,146_Cam_03.png",B2,Plant 0015
1,3,1,1,"B2/00657 Plant 0016 Plant 0016/18-02-2019 -- 14.14.35,537_Cam_06.png","B2/00657 Plant 0016 Plant 0016/18-02-2019 -- 14.14.35,537_Cam_03.png",B2,Plant 0016
3,1,3,3,"B2/00658 Plant 0017 Plant 0017/18-02-2019 -- 14.14.41,076_Cam_06.png","B2/00658 Plant 0017 Plant 0017/18-02-2019 -- 14.14.41,076_Cam_03.png",B2,Plant 0017
1,1,1,1,"B2/00659 Plant 0018 Plant 0018/18-02-2019 -- 14.14.47,208_Cam_06.png","B2/00659 Plant 0018 Plant 0018/18-02-2019 -- 14.14.47,208_Cam_03.png",B2,Plant 0018
1,1,1,1,"B2/00660 Plant 0019 Plant 0019/18-02-2019 -- 14.14.53,467_Cam_06.png","B2/00660 Plant 0019 Plant 0019/18-02-2019 -- 14.14.53,467_Cam_03.png",B2,Plant 0019
1,1,1,1,"B2/00661 Plant 0020 Plant 0020/18-02-2019 -- 14.14.58,405_Cam_06.png","B2/00661 Plant 0020 Plant 0020/18-02-2019 -- 14.14.58,405_Cam_03.png",B2,Plant 0020
1,1,1,1,"B2/00662 Plant 0021 Plant 0021/18-02-2019 -- 14.15.29,349_Cam_06.png","B2/00662 Plant 0021 Plant 0021/18-02-2019 -- 14.15.29,349_Cam_03.png",B2,Plant 0021
1,1,1,1,"B2/00663 Plant 0022 Plant 0022/18-02-2019 -- 14.15.37,457_Cam_06.png","B2/00663 Plant 0022 Plant 0022/18-02-2019 -- 14.15.37,457_Cam_03.png",B2,Plant 0022
4,4,4,4,"B2/00664 Plant 0023 Plant 0023/18-02-2019 -- 14.15.43,657_Cam_06.png","B2/00664 Plant 0023 Plant 0023/18-02-2019 -- 14.15.43,657_Cam_03.png",B2,Plant 0023
1,1,1,1,"B2/00666 Plant 0025 Plant 0025/18-02-2019 -- 14.16.16,296_Cam_06.png","B2/00666 Plant 0025 Plant 0025/18-02-2019 -- 14.16.16,296_Cam_03.png",B2,Plant 0025
2,1,1,1,"B2/00667 Plant 0026 Plant 0026/18-02-2019 -- 14.16.36,980_Cam_06.png","B2/00667 Plant 0026 Plant 0026/18-02-2019 -- 14.16.36,980_Cam_03.png",B2,Plant 0026
1,1,1,1,"B2/00668 Plant 0027 Plant 0027/18-02-2019 -- 14.16.43,265_Cam_06.png","B2/00668 Plant 0027 Plant 0027/18-02-2019 -- 14.16.43,265_Cam_03.png",B2,Plant 0027
1,1,1,1,"B2/00669 Plant 0028 Plant 0028/18-02-2019 -- 14.16.50,337_Cam_06.png","B2/00669 Plant 0028 Plant 0028/18-02-2019 -- 14.16.50,337_Cam_03.png",B2,Plant 0028
1,1,1,1,"B2/00670 Plant 0029 Plant 0029/18-02-2019 -- 14.16.57,541_Cam_06.png","B2/00670 Plant 0029 Plant 0029/18-02-2019 -- 14.16.57,541_Cam_03.png",B2,Plant 0029
3,3,3,3,"B2/00671 Plant 0030 Plant 0030/18-02-2019 -- 14.17.05,007_Cam_06.png","B2/00671 Plant 0030 Plant 0030/18-02-2019 -- 14.17.05,007_Cam_03.png",B2,Plant 0030
2,2,2,2,"B2/00672 Plant 0031 Plant 0031/18-02-2019 -- 14.17.11,347_Cam_06.png","B2/00672 Plant 0031 Plant 0031/18-02-2019 -- 14.17.11,347_Cam_03.png",B2,Plant 0031
2,2,1,2,"B2/00673 Plant 0032 Plant 0032/18-02-2019 -- 14.17.18,752_Cam_06.png","B2/00673 Plant 0032 Plant 0032/18-02-2019 -- 14.17.18,752_Cam_03.png",B2,Plant 0032
2,1,1,1,"B2/00674 Plant 0033 Plant 0033/18-02-2019 -- 14.17.54,939_Cam_06.png","B2/00674 Plant 0033 Plant 0033/18-02-2019 -- 14.17.54,939_Cam_03.png",B2,Plant 0033
2,3,1,1,"B2/00675 Plant 0034 Plant 0034/18-02-2019 -- 14.18.03,638_Cam_06.png","B2/00675 Plant 0034 Plant 0034/18-02-2019 -- 14.18.03,638_Cam_03.png",B2,Plant 0034
3,1,3,3,"B2/00676 Plant 0035 Plant 0035/18-02-2019 -- 14.18.08,866_Cam_06.png","B2/00676 Plant 0035 Plant 0035/18-02-2019 -- 14.18.08,866_Cam_03.png",B2,Plant 0035
2,3,2,3,"B2/00677 Plant 0036 Plant 0036/18-02-2019 -- 14.18.14,158_Cam_06.png","B2/00677 Plant 0036 Plant 0036/18-02-2019 -- 14.18.14,158_Cam_03.png",B2,Plant 0036
3,1,3,3,"B2/00678 Plant 0037 Plant 0037/18-02-2019 -- 14.18.20,543_Cam_06.png","B2/00678 Plant 0037 Plant 0037/18-02-2019 -- 14.18.20,543_Cam_03.png",B2,Plant 0037
1,3,1,1,"B2/00679 Plant 0038 Plant 0038/18-02-2019 -- 14.18.26,363_Cam_06.png","B2/00679 Plant 0038 Plant 0038/18-02-2019 -- 14.18.26,363_Cam_03.png",B2,Plant 0038
1,1,1,2,"B2/00680 Plant 0039 Plant 0039/18-02-2019 -- 14.18.32,935_Cam_06.png","B2/00680 Plant 0039 Plant 0039/18-02-2019 -- 14.18.32,935_Cam_03.png",B2,Plant 0039
1,1,1,1,"B2/00681 Plant 0040 Plant 0040/18-02-2019 -- 14.18.38,583_Cam_06.png","B2/00681 Plant 0040 Plant 0040/18-02-2019 -- 14.18.38,583_Cam_03.png",B2,Plant 0040
1,1,1,1,"B2/00682 Plant 0041 Plant 0041/18-02-2019 -- 14.18.44,439_Cam_06.png","B2/00682 Plant 0041 Plant 0041/18-02-2019 -- 14.18.44,439_Cam_03.png",B2,Plant 0041
2,1,1,2,"B2/00683 Plant 0042 Plant 0042/18-02-2019 -- 14.18.50,265_Cam_06.png","B2/00683 Plant 0042 Plant 0042/18-02-2019 -- 14.18.50,265_Cam_03.png",B2,Plant 0042
2,2,2,2,"B2/00684 Plant 0043 Plant 0043/18-02-2019 -- 14.19.10,388_Cam_06.png","B2/00684 Plant 0043 Plant 0043/18-02-2019 -- 14.19.10,388_Cam_03.png",B2,Plant 0043
2,2,2,2,"B2/00685 Plant 0044 Plant 0044/18-02-2019 -- 14.19.18,370_Cam_06.png","B2/00685 Plant 0044 Plant 0044/18-02-2019 -- 14.19.18,370_Cam_03.png",B2,Plant 0044
3,3,3,3,"B2/00686 Plant 0045 Plant 0045/18-02-2019 -- 14.19.26,045_Cam_06.png","B2/00686 Plant 0045 Plant 0045/18-02-2019 -- 14.19.26,045_Cam_03.png",B2,Plant 0045
1,1,1,1,"B2/00687 Plant 0046 Plant 0046/18-02-2019 -- 14.19.32,515_Cam_06.png","B2/00687 Plant 0046 Plant 0046/18-02-2019 -- 14.19.32,515_Cam_03.png",B2,Plant 0046
3,3,3,3,"B2/00688 Plant 0047 Plant 0047/18-02-2019 -- 14.19.38,612_Cam_06.png","B2/00688 Plant 0047 Plant 0047/18-02-2019 -- 14.19.38,612_Cam_03.png",B2,Plant 0047
3,3,3,3,"B2/00689 Plant 0048 Plant 0048/18-02-2019 -- 14.19.44,213_Cam_06.png","B2/00689 Plant 0048 Plant 0048/18-02-2019 -- 14.19.44,213_Cam_03.png",B2,Plant 0048
3,1,2,2,"B2/00690 Plant 0049 Plant 0049/18-02-2019 -- 14.19.50,659_Cam_06.png","B2/00690 Plant 0049 Plant 0049/18-02-2019 -- 14.19.50,659_Cam_03.png",B2,Plant 0049
4,4,4,4,"B2/00691 Plant 0050 Plant 0050/18-02-2019 -- 14.19.56,831_Cam_06.png","B2/00691 Plant 0050 Plant 0050/18-02-2019 -- 14.19.56,831_Cam_03.png",B2,Plant 0050
1,1,1,1,"B2/00692 Plant 0051 Plant 0051/18-02-2019 -- 14.20.03,149_Cam_06.png","B2/00692 Plant 0051 Plant 0051/18-02-2019 -- 14.20.03,149_Cam_03.png",B2,Plant 0051
2,1,1,2,"B2/00693 Plant 0052 Plant 0052/18-02-2019 -- 14.20.08,826_Cam_06.png","B2/00693 Plant 0052 Plant 0052/18-02-2019 -- 14.20.08,826_Cam_03.png",B2,Plant 0052
3,3,3,3,"B2/00694 Plant 0053 Plant 0053/18-02-2019 -- 14.20.14,798_Cam_06.png","B2/00694 Plant 0053 Plant 0053/18-02-2019 -- 14.20.14,798_Cam_03.png",B2,Plant 0053
3,3,3,3,"B2/00695 Plant 0054 Plant 0054/18-02-2019 -- 14.20.46,684_Cam_06.png","B2/00695 Plant 0054 Plant 0054/18-02-2019 -- 14.20.46,684_Cam_03.png",B2,Plant 0054
1,1,1,1,"B2/00696 Plant 0055 Plant 0055/18-02-2019 -- 14.20.51,967_Cam_06.png","B2/00696 Plant 0055 Plant 0055/18-02-2019 -- 14.20.51,967_Cam_03.png",B2,Plant 0055
3,3,3,3,"B2/00697 Plant 0056 Plant 0056/18-02-2019 -- 14.20.58,179_Cam_06.png","B2/00697 Plant 0056 Plant 0056/18-02-2019 -- 14.20.58,179_Cam_03.png",B2,Plant 0056
1,1,1,1,"B2/00698 Plant 0057 Plant 0057/18-02-2019 -- 14.21.04,435_Cam_06.png","B2/00698 Plant 0057 Plant 0057/18-02-2019 -- 14.21.04,435_Cam_03.png",B2,Plant 0057
1,1,1,1,"B2/00699 Plant 0058 Plant 0058/18-02-2019 -- 14.21.11,332_Cam_06.png","B2/00699 Plant 0058 Plant 0058/18-02-2019 -- 14.21.11,332_Cam_03.png",B2,Plant 0058
1,1,1,1,"B2/00700 Plant 0059 Plant 0059/18-02-2019 -- 14.21.17,708_Cam_06.png","B2/00700 Plant 0059 Plant 0059/18-02-2019 -- 14.21.17,708_Cam_03.png",B2,Plant 0059
1,1,1,1,"B2/00701 Plant 0060 Plant 0060/18-02-2019 -- 14.21.24,628_Cam_06.png","B2/00701 Plant 0060 Plant 0060/18-02-2019 -- 14.21.24,628_Cam_03.png",B2,Plant 0060
1,1,1,1,"B2/00702 Plant 0061 Plant 0061/18-02-2019 -- 14.21.30,679_Cam_06.png","B2/00702 Plant 0061 Plant 0061/18-02-2019 -- 14.21.30,679_Cam_03.png",B2,Plant 0061
1,1,1,1,"B2/00703 Plant 0062 Plant 0062/18-02-2019 -- 14.21.36,707_Cam_06.png","B2/00703 Plant 0062 Plant 0062/18-02-2019 -- 14.21.36,707_Cam_03.png",B2,Plant 0062
1,1,1,1,"B2/00704 Plant 0063 Plant 0063/18-02-2019 -- 14.21.43,302_Cam_06.png","B2/00704 Plant 0063 Plant 0063/18-02-2019 -- 14.21.43,302_Cam_03.png",B2,Plant 0063
1,1,1,1,"B2/00705 Plant 0064 Plant 0064/18-02-2019 -- 14.22.17,808_Cam_06.png","B2/00705 Plant 0064 Plant 0064/18-02-2019 -- 14.22.17,808_Cam_03.png",B2,Plant 0064
1,1,1,1,"B2/00706 Plant 0065 Plant 0065/18-02-2019 -- 14.22.25,830_Cam_06.png","B2/00706 Plant 0065 Plant 0065/18-02-2019 -- 14.22.25,830_Cam_03.png",B2,Plant 0065
1,1,1,1,"B2/00707 Plant 0066 Plant 0066/18-02-2019 -- 14.22.34,084_Cam_06.png","B2/00707 Plant 0066 Plant 0066/18-02-2019 -- 14.22.34,084_Cam_03.png",B2,Plant 0066
1,1,1,1,"B2/00708 Plant 0067 Plant 0067/18-02-2019 -- 14.22.40,244_Cam_06.png","B2/00708 Plant 0067 Plant 0067/18-02-2019 -- 14.22.40,244_Cam_03.png",B2,Plant 0067
3,3,2,3,"B2/00709 Plant 0068 Plant 0068/18-02-2019 -- 14.22.46,979_Cam_06.png","B2/00709 Plant 0068 Plant 0068/18-02-2019 -- 14.22.46,979_Cam_03.png",B2,Plant 0068
1,1,1,1,"B2/00710 Plant 0069 Plant 0069/18-02-2019 -- 14.22.52,552_Cam_06.png","B2/00710 Plant 0069 Plant 0069/18-02-2019 -- 14.22.52,552_Cam_03.png",B2,Plant 0069
2,2,2,2,"B2/00711 Plant 0070 Plant 0070/18-02-2019 -- 14.22.58,654_Cam_06.png","B2/00711 Plant 0070 Plant 0070/18-02-2019 -- 14.22.58,654_Cam_03.png",B2,Plant 0070
3,3,3,3,"B2/00712 Plant 0071 Plant 0071/18-02-2019 -- 14.23.04,717_Cam_06.png","B2/00712 Plant 0071 Plant 0071/18-02-2019 -- 14.23.04,717_Cam_03.png",B2,Plant 0071
1,1,1,1,"B2/00713 Plant 0072 Plant 0072/18-02-2019 -- 14.23.14,152_Cam_06.png","B2/00713 Plant 0072 Plant 0072/18-02-2019 -- 14.23.14,152_Cam_03.png",B2,Plant 0072
3,3,3,3,"B2/00714 Plant 0073 Plant 0073/18-02-2019 -- 14.23.20,521_Cam_06.png","B2/00714 Plant 0073 Plant 0073/18-02-2019 -- 14.23.20,521_Cam_03.png",B2,Plant 0073
1,1,1,1,"B2/00715 Plant 0074 Plant 0074/18-02-2019 -- 14.23.27,071_Cam_06.png","B2/00715 Plant 0074 Plant 0074/18-02-2019 -- 14.23.27,071_Cam_03.png",B2,Plant 0074
3,1,3,3,"B2/00716 Plant 0075 Plant 0075/18-02-2019 -- 14.23.58,775_Cam_06.png","B2/00716 Plant 0075 Plant 0075/18-02-2019 -- 14.23.58,775_Cam_03.png",B2,Plant 0075
2,2,2,2,"B2/00717 Plant 0076 Plant 0076/18-02-2019 -- 14.24.05,389_Cam_06.png","B2/00717 Plant 0076 Plant 0076/18-02-2019 -- 14.24.05,389_Cam_03.png",B2,Plant 0076
2,1,1,1,"B2/00718 Plant 0077 Plant 0077/18-02-2019 -- 14.24.12,364_Cam_06.png","B2/00718 Plant 0077 Plant 0077/18-02-2019 -- 14.24.12,364_Cam_03.png",B2,Plant 0077
1,1,1,1,"B2/00719 Plant 0078 Plant 0078/18-02-2019 -- 14.24.19,019_Cam_06.png","B2/00719 Plant 0078 Plant 0078/18-02-2019 -- 14.24.19,019_Cam_03.png",B2,Plant 0078
2,1,1,1,"B2/00720 Plant 0079 Plant 0079/18-02-2019 -- 14.24.26,214_Cam_06.png","B2/00720 Plant 0079 Plant 0079/18-02-2019 -- 14.24.26,214_Cam_03.png",B2,Plant 0079
1,1,1,1,"B2/00721 Plant 0080 Plant 0080/18-02-2019 -- 14.24.33,528_Cam_06.png","B2/00721 Plant 0080 Plant 0080/18-02-2019 -- 14.24.33,528_Cam_03.png",B2,Plant 0080
1,1,1,1,"B2/00722 Plant 0081 Plant 0081/18-02-2019 -- 14.24.39,555_Cam_06.png","B2/00722 Plant 0081 Plant 0081/18-02-2019 -- 14.24.39,555_Cam_03.png",B2,Plant 0081
1,1,1,1,"B2/00723 Plant 0082 Plant 0082/18-02-2019 -- 14.24.46,172_Cam_06.png","B2/00723 Plant 0082 Plant 0082/18-02-2019 -- 14.24.46,172_Cam_03.png",B2,Plant 0082
1,1,1,1,"B2/00724 Plant 0083 Plant 0083/18-02-2019 -- 14.24.52,152_Cam_06.png","B2/00724 Plant 0083 Plant 0083/18-02-2019 -- 14.24.52,152_Cam_03.png",B2,Plant 0083
4,4,3,3,"B2/00725 Plant 0084 Plant 0084/18-02-2019 -- 14.24.57,797_Cam_06.png","B2/00725 Plant 0084 Plant 0084/18-02-2019 -- 14.24.57,797_Cam_03.png",B2,Plant 0084
2,1,1,1,"B2/00726 Plant 0085 Plant 0085/18-02-2019 -- 14.25.42,844_Cam_06.png","B2/00726 Plant 0085 Plant 0085/18-02-2019 -- 14.25.42,844_Cam_03.png",B2,Plant 0085
1,1,1,1,"B2/00727 Plant 0086 Plant 0086/18-02-2019 -- 14.25.50,982_Cam_06.png","B2/00727 Plant 0086 Plant 0086/18-02-2019 -- 14.25.50,982_Cam_03.png",B2,Plant 0086
4,4,4,4,"B2/00728 Plant 0087 Plant 0087/18-02-2019 -- 14.25.56,948_Cam_06.png","B2/00728 Plant 0087 Plant 0087/18-02-2019 -- 14.25.56,948_Cam_03.png",B2,Plant 0087
2,3,2,3,"B2/00729 Plant 0088 Plant 0088/18-02-2019 -- 14.26.04,144_Cam_06.png","B2/00729 Plant 0088 Plant 0088/18-02-2019 -- 14.26.04,144_Cam_03.png",B2,Plant 0088
1,1,1,1,"B2/00730 Plant 0089 Plant 0089/18-02-2019 -- 14.26.10,110_Cam_06.png","B2/00730 Plant 0089 Plant 0089/18-02-2019 -- 14.26.10,110_Cam_03.png",B2,Plant 0089
3,3,3,3,"B2/00731 Plant 0090 Plant 0090/18-02-2019 -- 14.26.17,638_Cam_06.png","B2/00731 Plant 0090 Plant 0090/18-02-2019 -- 14.26.17,638_Cam_03.png",B2,Plant 0090
2,2,2,2,"B2/00732 Plant 0091 Plant 0091/18-02-2019 -- 14.26.23,330_Cam_06.png","B2/00732 Plant 0091 Plant 0091/18-02-2019 -- 14.26.23,330_Cam_03.png",B2,Plant 0091
1,1,1,1,"B2/00733 Plant 0092 Plant 0092/18-02-2019 -- 14.26.30,028_Cam_06.png","B2/00733 Plant 0092 Plant 0092/18-02-2019 -- 14.26.30,028_Cam_03.png",B2,Plant 0092
2,3,2,2,"B2/00734 Plant 0093 Plant 0093/18-02-2019 -- 14.26.38,044_Cam_06.png","B2/00734 Plant 0093 Plant 0093/18-02-2019 -- 14.26.38,044_Cam_03.png",B2,Plant 0093
3,2,2,3,"B2/00735 Plant 0094 Plant 0094/18-02-2019 -- 14.26.44,900_Cam_06.png","B2/00735 Plant 0094 Plant 0094/18-02-2019 -- 14.26.44,900_Cam_03.png",B2,Plant 0094
3,3,3,3,"B2/00736 Plant 0095 Plant 0095/18-02-2019 -- 14.26.49,938_Cam_06.png","B2/00736 Plant 0095 Plant 0095/18-02-2019 -- 14.26.49,938_Cam_03.png",B2,Plant 0095
1,1,1,1,"B2/00737 Plant 0096 Plant 0096/18-02-2019 -- 14.27.22,724_Cam_06.png","B2/00737 Plant 0096 Plant 0096/18-02-2019 -- 14.27.22,724_Cam_03.png",B2,Plant 0096
1,1,1,1,"B2/00738 Plant 0097 Plant 0097/18-02-2019 -- 14.27.30,492_Cam_06.png","B2/00738 Plant 0097 Plant 0097/18-02-2019 -- 14.27.30,492_Cam_03.png",B2,Plant 0097
2,2,2,2,"B2/00739 Plant 0098 Plant 0098/18-02-2019 -- 14.27.37,785_Cam_06.png","B2/00739 Plant 0098 Plant 0098/18-02-2019 -- 14.27.37,785_Cam_03.png",B2,Plant 0098
4,4,4,4,"B2/00740 Plant 0099 Plant 0099/18-02-2019 -- 14.27.44,078_Cam_06.png","B2/00740 Plant 0099 Plant 0099/18-02-2019 -- 14.27.44,078_Cam_03.png",B2,Plant 0099
2,2,2,3,"B2/00741 Plant 0100 Plant 0100/18-02-2019 -- 14.27.49,942_Cam_06.png","B2/00741 Plant 0100 Plant 0100/18-02-2019 -- 14.27.49,942_Cam_03.png",B2,Plant 0100
1,1,1,1,"B2/00742 Plant 0101 Plant 0101/18-02-2019 -- 14.27.56,030_Cam_06.png","B2/00742 Plant 0101 Plant 0101/18-02-2019 -- 14.27.56,030_Cam_03.png",B2,Plant 0101
1,1,1,1,"B2/00743 Plant 0102 Plant 0102/18-02-2019 -- 14.28.03,212_Cam_06.png","B2/00743 Plant 0102 Plant 0102/18-02-2019 -- 14.28.03,212_Cam_03.png",B2,Plant 0102
1,1,1,1,"B2/00744 Plant 0103 Plant 0103/18-02-2019 -- 14.28.09,666_Cam_06.png","B2/00744 Plant 0103 Plant 0103/18-02-2019 -- 14.28.09,666_Cam_03.png",B2,Plant 0103
3,3,2,3,"B2/00745 Plant 0104 Plant 0104/18-02-2019 -- 14.28.15,769_Cam_06.png","B2/00745 Plant 0104 Plant 0104/18-02-2019 -- 14.28.15,769_Cam_03.png",B2,Plant 0104
1,1,1,1,"B2/00746 Plant 0105 Plant 0105/18-02-2019 -- 14.28.22,071_Cam_06.png","B2/00746 Plant 0105 Plant 0105/18-02-2019 -- 14.28.22,071_Cam_03.png",B2,Plant 0105
3,3,3,3,"B2/00747 Plant 0106 Plant 0106/18-02-2019 -- 14.28.57,744_Cam_06.png","B2/00747 Plant 0106 Plant 0106/18-02-2019 -- 14.28.57,744_Cam_03.png",B2,Plant 0106
4,4,4,4,"B2/00748 Plant 0107 Plant 0107/18-02-2019 -- 14.29.03,492_Cam_06.png","B2/00748 Plant 0107 Plant 0107/18-02-2019 -- 14.29.03,492_Cam_03.png",B2,Plant 0107
4,4,4,4,"B2/00749 Plant 0108 Plant 0108/18-02-2019 -- 14.29.08,816_Cam_06.png","B2/00749 Plant 0108 Plant 0108/18-02-2019 -- 14.29.08,816_Cam_03.png",B2,Plant 0108
1,1,1,1,"B2/00750 Plant 0109 Plant 0109/18-02-2019 -- 14.29.14,660_Cam_06.png","B2/00750 Plant 0109 Plant 0109/18-02-2019 -- 14.29.14,660_Cam_03.png",B2,Plant 0109
1,1,1,1,"B2/00751 Plant 0110 Plant 0110/18-02-2019 -- 14.29.20,289_Cam_06.png","B2/00751 Plant 0110 Plant 0110/18-02-2019 -- 14.29.20,289_Cam_03.png",B2,Plant 0110
1,1,1,1,"B2/00752 Plant 0111 Plant 0111/18-02-2019 -- 14.29.26,558_Cam_06.png","B2/00752 Plant 0111 Plant 0111/18-02-2019 -- 14.29.26,558_Cam_03.png",B2,Plant 0111
1,1,1,1,"B2/00753 Plant 0112 Plant 0112/18-02-2019 -- 14.29.32,348_Cam_06.png","B2/00753 Plant 0112 Plant 0112/18-02-2019 -- 14.29.32,348_Cam_03.png",B2,Plant 0112
1,1,1,1,"B2/00754 Plant 0113 Plant 0113/18-02-2019 -- 14.29.38,047_Cam_06.png","B2/00754 Plant 0113 Plant 0113/18-02-2019 -- 14.29.38,047_Cam_03.png",B2,Plant 0113
1,1,1,1,"B2/00755 Plant 0114 Plant 0114/18-02-2019 -- 14.29.43,937_Cam_06.png","B2/00755 Plant 0114 Plant 0114/18-02-2019 -- 14.29.43,937_Cam_03.png",B2,Plant 0114
1,1,1,1,"B2/00756 Plant 0115 Plant 0115/18-02-2019 -- 14.29.50,449_Cam_06.png","B2/00756 Plant 0115 Plant 0115/18-02-2019 -- 14.29.50,449_Cam_03.png",B2,Plant 0115
2,3,3,3,"B2/00757 Plant 0116 Plant 0116/18-02-2019 -- 14.30.03,184_Cam_06.png","B2/00757 Plant 0116 Plant 0116/18-02-2019 -- 14.30.03,184_Cam_03.png",B2,Plant 0116
3,3,3,3,"B2/00758 Plant 0117 Plant 0117/18-02-2019 -- 14.30.32,533_Cam_06.png","B2/00758 Plant 0117 Plant 0117/18-02-2019 -- 14.30.32,533_Cam_03.png",B2,Plant 0117
3,3,3,3,"B2/00759 Plant 0118 Plant 0118/18-02-2019 -- 14.30.39,054_Cam_06.png","B2/00759 Plant 0118 Plant 0118/18-02-2019 -- 14.30.39,054_Cam_03.png",B2,Plant 0118
2,2,1,2,"B2/00760 Plant 0119 Plant 0119/18-02-2019 -- 14.30.49,371_Cam_06.png","B2/00760 Plant 0119 Plant 0119/18-02-2019 -- 14.30.49,371_Cam_03.png",B2,Plant 0119
2,1,1,2,"B2/00761 Plant 0120 Plant 0120/18-02-2019 -- 14.30.55,572_Cam_06.png","B2/00761 Plant 0120 Plant 0120/18-02-2019 -- 14.30.55,572_Cam_03.png",B2,Plant 0120
3,3,3,3,"B2/00762 Plant 0121 Plant 0121/18-02-2019 -- 14.31.01,540_Cam_06.png","B2/00762 Plant 0121 Plant 0121/18-02-2019 -- 14.31.01,540_Cam_03.png",B2,Plant 0121
2,1,1,3,"B2/00763 Plant 0122 Plant 0122/18-02-2019 -- 14.31.07,968_Cam_06.png","B2/00763 Plant 0122 Plant 0122/18-02-2019 -- 14.31.07,968_Cam_03.png",B2,Plant 0122
